reference_id,recieved_at,university,caller_name,outcome_1,remark,campaign_id
473280,2024-06-11 18:34:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
465991,2024-06-11 18:35:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
475664,2024-06-11 18:35:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
483651,2024-06-11 18:36:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
475982,2024-06-11 18:37:00,Illinois Institute of Technology,Rudra,Not interested to IIT,got into different university,SP25IP
480907,2024-06-11 18:37:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
473297,2024-06-11 18:38:00,Illinois Institute of Technology,Rudra,Disconnected,,SP25IP
480923,2024-06-11 18:39:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
478734,2024-06-11 18:39:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
485587,2024-06-11 18:40:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
482305,2024-06-11 18:40:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
480973,2024-06-11 18:41:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
482728,2024-06-11 18:45:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,SP25IP
477377,2024-06-11 18:46:00,Illinois Institute of Technology,Rudra,Disconnected,,SP25IP
484520,2024-06-11 18:54:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25IP
488026,2024-06-11 18:55:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25IP
488696,2024-06-11 18:58:00,Illinois Institute of Technology,Jyoti,Will Submit the docx,,SP25IP
479679,2024-07-11 10:04:00,Illinois Institute of Technology,Jyoti,Not connected,switch off,SP25SIC
490171,2024-07-11 10:06:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25SIC
478114,2024-07-11 10:08:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25SIC
488205,2024-07-11 10:12:00,Illinois Institute of Technology,Jyoti,Student is having trouble contacting their academic advisor and needs assistance,need support from university regarding uploading the docs,SP25SIC
484651,2024-07-11 10:14:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25SIC
490180,2024-07-11 10:19:00,Illinois Institute of Technology,Jyoti,Will Submit the docx,,SP25SIC
480522,2024-07-11 10:21:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25SIC
480004,2024-07-11 10:22:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25SIC
478047,2024-07-11 10:25:00,Illinois Institute of Technology,Jyoti,Student is having trouble contacting their academic advisor and needs assistance,,SP25SIC
488192,2024-07-11 10:27:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25SIC
475177,2024-07-11 10:29:00,Illinois Institute of Technology,Jyoti,Will Submit the docx,,SP25SIC
484341,2024-07-11 10:32:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,SP25IP
485473,2024-07-11 10:43:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25SIC
487018,2024-07-11 10:44:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25SIC
474402,2024-07-11 10:48:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25SIC
485239,2024-07-11 10:49:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
487175,2024-07-11 10:50:00,Illinois Institute of Technology,Jyoti,Will Submit the docx,,SP25SIC
484508,2024-07-11 10:50:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
485999,2024-07-11 10:51:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
490165,2024-07-11 10:51:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25SIC
484314,2024-07-11 10:52:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
490061,2024-07-11 10:52:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25SIC
474258,2024-07-11 10:54:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25SIC
484682,2024-07-11 10:55:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,SP25IP
488663,2024-07-11 10:55:00,Illinois Institute of Technology,Jyoti,Not connected,switch off,SP25SIC
484506,2024-07-11 10:56:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
488671,2024-07-11 10:56:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25SIC
488201,2024-07-11 10:57:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25SIC
485122,2024-07-11 10:59:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,SP25IP
485824,2024-07-11 11:02:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
486086,2024-07-11 11:04:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,SP25IP
484435,2024-07-11 11:07:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
486064,2024-07-11 11:08:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
479829,2024-07-11 11:34:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25SIC
487241,2024-07-11 11:35:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
482997,2024-07-11 11:36:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25SIC
488792,2024-07-11 11:36:00,Illinois Institute of Technology,Rudra,Not interested to IIT,going with different university,SP25IP
475463,2024-07-11 11:37:00,Illinois Institute of Technology,Jyoti,Will Submit the docx,,SP25SIC
488667,2024-07-11 11:37:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
473364,2024-07-11 11:38:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
478810,2024-07-11 11:39:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25SIC
475920,2024-07-11 11:39:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
479992,2024-07-11 11:40:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
485121,2024-07-11 11:41:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
483685,2024-07-11 11:41:00,Illinois Institute of Technology,Jyoti,Will Submit the docx,,SP25SIC
487108,2024-07-11 11:42:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25SIC
488933,2024-07-11 11:43:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25SIC
490084,2024-07-11 11:46:00,Illinois Institute of Technology,Jyoti,Completed application,,SP25SIC
478945,2024-07-11 11:47:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25SIC
486051,2024-07-11 11:49:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25SIC
478728,2024-07-11 11:50:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25SIC
488181,2024-07-11 11:52:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25SIC
490048,2024-07-11 11:54:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25SIC
478915,2024-07-11 11:57:00,Illinois Institute of Technology,Jyoti,Student is having trouble contacting their academic advisor and needs assistance,,SP25SIC
485519,2024-07-11 12:00:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25AND
483555,2024-07-11 12:00:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
473620,2024-07-11 12:01:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
480590,2024-07-11 12:01:00,Illinois Institute of Technology,Jyoti,Will Submit the docx,,SP25AND
481708,2024-07-11 12:01:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
482295,2024-07-11 12:02:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
488762,2024-07-11 12:02:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25AND
488155,2024-07-11 12:04:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25AND
475731,2024-07-11 12:06:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,SP25IP
473843,2024-07-11 12:07:00,Illinois Institute of Technology,Jyoti,Not interested to IIT,He? dropped his plan to study abroad and has found a job in India.,SP25AND
481978,2024-07-11 12:07:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
472164,2024-07-11 12:08:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25AND
473215,2024-07-11 12:08:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
473730,2024-07-11 12:09:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
480305,2024-07-11 12:10:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
475773,2024-07-11 12:11:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
472142,2024-07-11 12:11:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
479142,2024-07-11 12:12:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
484364,2024-07-11 12:24:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
487060,2024-07-11 12:25:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
481228,2024-07-11 12:27:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25AND
474773,2024-07-11 12:29:00,Illinois Institute of Technology,Jyoti,Already paid the deposit,,SP25AND
485217,2024-07-11 12:30:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,SP25IP
484475,2024-07-11 12:30:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25AND
473237,2024-07-11 12:32:00,Illinois Institute of Technology,Jyoti,Disconnected,,SP25AND
484531,2024-07-11 12:34:00,Illinois Institute of Technology,Jyoti,Still making a decision,,SP25AND
482140,2024-07-11 12:36:00,Illinois Institute of Technology,Jyoti,Ready to pay the deposit,,SP25AND
479845,2024-07-11 12:36:00,Illinois Institute of Technology,Rudra,Will Submit the docx,fall 2025,SP25IP
479636,2024-07-11 12:37:00,Illinois Institute of Technology,Jyoti,Not connected,Incoming not available,SP25AND
484502,2024-07-11 12:38:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
474300,2024-07-11 12:38:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25AND
485695,2024-07-11 12:38:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
486018,2024-07-11 12:39:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
490183,2024-07-11 12:40:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
490085,2024-07-11 12:41:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
478957,2024-07-11 12:41:00,Illinois Institute of Technology,Jyoti,Still making a decision,,SP25AND
485730,2024-07-11 12:42:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
472382,2024-07-11 12:45:00,Illinois Institute of Technology,Rudra,Disconnected,,SP25IP
480006,2024-07-11 12:46:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
483743,2024-07-11 12:46:00,Illinois Institute of Technology,Jyoti,Still making a decision,want to defer,SP25AND
472010,2024-07-11 12:48:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25AND
482131,2024-07-11 12:49:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,SP25IP
472657,2024-07-11 12:50:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25AND
488759,2024-07-11 12:51:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25AND
472769,2024-07-11 12:53:00,Illinois Institute of Technology,Rudra,Disconnected,,SP25IP
488157,2024-07-11 12:53:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25AND
483627,2024-07-11 12:54:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
477267,2024-07-11 12:56:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25AND
473129,2024-07-11 12:57:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,SP25IP
479992,2024-07-11 12:58:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25AND
472832,2024-07-11 12:58:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
473270,2024-07-11 12:59:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
486080,2024-07-11 13:01:00,Illinois Institute of Technology,Jyoti,Will Submit the docx,,SP25SIC
486033,2024-07-11 13:03:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25SIC
473036,2024-07-11 13:03:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,SP25IP
478505,2024-07-11 13:04:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
476493,2024-07-11 13:04:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25SIC
475477,2024-07-11 13:07:00,Illinois Institute of Technology,Jyoti,Will Submit the docx,,SP25SIC
479147,2024-07-11 13:07:00,Illinois Institute of Technology,Rudra,Will Submit the docx,Fall 2025,SP25IP
478929,2024-07-11 13:08:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25SIC
482285,2024-07-11 13:08:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
477975,2024-07-11 13:10:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25SIC
473779,2024-07-11 13:11:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25SIC
480324,2024-07-11 13:12:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,SP25IP
481702,2024-07-11 13:13:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
472689,2024-07-11 13:14:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
474845,2024-07-11 13:14:00,Illinois Institute of Technology,Jyoti,Disconnected,,SP25SIC
473214,2024-07-11 13:15:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
479824,2024-07-11 13:15:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
482957,2024-07-11 13:17:00,Illinois Institute of Technology,Rudra,Disconnected,,SP25IP
478806,2024-07-11 13:17:00,Illinois Institute of Technology,Jyoti,Will Submit the docx,,SP25SIC
476517,2024-07-11 13:19:00,Illinois Institute of Technology,Jyoti,Will Submit the docx,,SP25SIC
481214,2024-07-11 13:20:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25SIC
473332,2024-07-11 13:21:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,SP25IP
480314,2024-07-11 13:22:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25SIC
485863,2024-07-11 13:23:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25SIC
479491,2024-07-11 13:24:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,SP25IP
490333,2024-07-11 13:25:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25SIC
477477,2024-07-11 13:26:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
481215,2024-07-11 13:26:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
478339,2024-07-11 13:27:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
480469,2024-07-11 13:28:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25SIC
485798,2024-07-11 13:28:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
481980,2024-07-11 13:30:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25SIC
481682,2024-07-11 13:33:00,Illinois Institute of Technology,Jyoti,Will Submit the docx,,SP25SIC
472455,2024-07-11 13:34:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,SP25IP
483044,2024-07-11 13:35:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
478632,2024-07-11 13:36:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25AND
490161,2024-07-11 13:38:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25AND
473395,2024-07-11 13:39:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,SP25IP
479864,2024-07-11 13:40:00,Illinois Institute of Technology,Jyoti,Ready to pay the deposit,,SP25AND
472272,2024-07-11 13:45:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,SP25IP
472138,2024-07-11 13:46:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
474202,2024-07-11 13:48:00,Illinois Institute of Technology,Rudra,Disconnected,,SP25IP
478327,2024-07-11 13:49:00,Illinois Institute of Technology,Rudra,Disconnected,,SP25IP
476207,2024-07-11 13:50:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
474127,2024-07-11 13:51:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
474270,2024-07-11 13:51:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
475439,2024-07-11 13:52:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
475712,2024-07-11 13:54:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
474933,2024-07-11 13:54:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
474853,2024-07-11 13:58:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,SP25IP
475008,2024-07-11 13:59:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
488921,2024-07-11 14:12:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25AND
487172,2024-07-11 14:25:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
491330,2024-07-11 14:26:00,Illinois Institute of Technology,Rudra,Wrong number,,SP25IP
491268,2024-07-11 14:27:00,Illinois Institute of Technology,Rudra,Wrong number,,SP25IP
488137,2024-07-11 14:27:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
491312,2024-07-11 14:28:00,Illinois Institute of Technology,Rudra,Wrong number,,SP25IP
485487,2024-07-11 14:29:00,Illinois Institute of Technology,Rudra,Wrong number,,SP25IP
486981,2024-07-11 14:29:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
481122,2024-07-11 14:30:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
480364,2024-07-11 14:30:00,Illinois Institute of Technology,Rudra,Wrong number,,SP25IP
476492,2024-07-11 14:31:00,Illinois Institute of Technology,Rudra,Wrong number,,SP25IP
477611,2024-07-11 14:32:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
485427,2024-07-11 14:33:00,Illinois Institute of Technology,Rudra,Wrong number,,SP25IP
475867,2024-07-11 14:34:00,Illinois Institute of Technology,Rudra,Wrong number,,SP25IP
475538,2024-07-11 14:35:00,Illinois Institute of Technology,Rudra,Wrong number,,SP25IP
